x,y,z
-62.48701858520508,-293.3338928222656,28.83587646484375
-62.79145812988281,-293.8902587890625,28.83982276916504
-63.13359069824219,-294.51531982421875,28.843191146850586
-63.44312286376953,-295.08087158203125,28.844606399536133
-63.79051208496094,-295.7153625488281,28.842191696166992
-64.10678100585938,-296.29296875,28.84050750732422
-64.45021057128906,-296.920166015625,28.842243194580078
-64.75486755371094,-297.4762878417969,28.84518051147461
-65.10382843017578,-298.11285400390625,28.848617553710938
-65.39019775390625,-298.6351013183594,28.850948333740234
-65.7380599975586,-299.26947021484375,28.853015899658203
-66.05079650878906,-299.8396911621094,28.85381317138672
-66.39761352539062,-300.4718017578125,28.85407257080078
-66.69214630126953,-301.00872802734375,28.854354858398438
-67.03758239746094,-301.63861083984375,28.85483741760254
-67.32398986816406,-302.1610107421875,28.855371475219727
-67.66792297363281,-302.78863525390625,28.85669708251953
-67.96332550048828,-303.3279113769531,28.85825538635254
-68.29808044433594,-303.9389953613281,28.860246658325195
-68.58645629882812,-304.46533203125,28.86202621459961
-68.92774963378906,-305.08819580078125,28.864294052124023
-69.22525024414062,-305.6312255859375,28.866689682006836
-69.56513977050781,-306.25152587890625,28.869815826416016
-69.8582763671875,-306.7864074707031,28.87264633178711
-70.1968994140625,-307.4041748046875,28.87580680847168
-70.48880004882812,-307.93670654296875,28.87789535522461
-70.82609558105469,-308.5523376464844,28.879039764404297
-71.10474395751953,-309.0608825683594,28.879005432128906
-71.44096374511719,-309.6743469238281,28.878273010253906
-71.73310852050781,-310.20733642578125,28.877439498901367
-72.06817626953125,-310.8185729980469,28.876422882080078
-72.35281372070312,-311.33770751953125,28.875728607177734
-72.6819839477539,-311.9379577636719,28.875219345092773
-72.9522476196289,-312.43084716796875,28.875036239624023
-73.28501892089844,-313.0377197265625,28.87488555908203
-73.57129669189453,-313.55987548828125,28.874637603759766
-73.89845275878906,-314.15673828125,28.874223709106445
-74.1717529296875,-314.6556091308594,28.873842239379883
-74.50187683105469,-315.25836181640625,28.873332977294922
-74.78155517578125,-315.7691650390625,28.872713088989258
-75.10001373291016,-316.35107421875,28.87171173095703
-75.3865966796875,-316.87493896484375,28.87079620361328
-75.71235656738281,-317.4705810546875,28.869935989379883
-76.00335693359375,-318.0024719238281,28.86948585510254
-76.32258605957031,-318.5859375,28.86896324157715
-76.57755279541016,-319.05194091796875,28.86846160888672
-76.90283203125,-319.64630126953125,28.86791229248047
-77.18404388427734,-320.1600036621094,28.867319107055664
-77.50768280029297,-320.7509765625,28.866418838500977
-77.77137756347656,-321.2322998046875,28.865440368652344
-78.09468841552734,-321.82232666015625,28.863937377929688
-78.35358428955078,-322.2948303222656,28.86265754699707
-78.67575073242188,-322.8828125,28.861474990844727
-78.94407653808594,-323.37261962890625,28.861053466796875
-79.26496124267578,-323.9583435058594,28.86147689819336
-79.5367431640625,-324.4544677734375,28.862342834472656
-79.85630798339844,-325.03802490234375,28.863277435302734
-80.12557983398438,-325.52972412109375,28.86381721496582
-80.43672180175781,-326.097900390625,28.864112854003906
-80.71256256103516,-326.60162353515625,28.864063262939453
-81.0294189453125,-327.18023681640625,28.863710403442383
-81.27642822265625,-327.6312561035156,28.863330841064453
-81.59253692626953,-328.20843505859375,28.862823486328125
-81.84512329101562,-328.6695556640625,28.862438201904297
-82.16011047363281,-329.24462890625,28.86199951171875
-82.43214416503906,-329.7411193847656,28.861679077148438
-82.74691009521484,-330.31341552734375,28.86129379272461
-83.0158920288086,-330.7998352050781,28.86090850830078
-83.33135986328125,-331.3689880371094,28.86038589477539
-83.87439727783203,-332.3478088378906,28.85890007019043
-84.13304138183594,-332.813720703125,28.857704162597656
-84.44389343261719,-333.373779296875,28.85604476928711
-84.70361328125,-333.8419494628906,28.8546085357666
-85.00727844238281,-334.389404296875,28.853473663330078
-85.26881408691406,-334.8609313964844,28.853002548217773
-85.57991027832031,-335.4219055175781,28.852909088134766
-85.89028930664062,-335.98175048828125,28.853025436401367
-86.19996643066406,-336.5404968261719,28.853181838989258
-86.47687530517578,-337.04010009765625,28.852935791015625
-86.78526306152344,-337.5967712402344,28.852293014526367
-87.31752014160156,-338.5577392578125,28.85190200805664
-87.56732177734375,-339.00775146484375,28.85210609436035
-87.87548828125,-339.5584716796875,28.852825164794922
-88.13236999511719,-340.0114440917969,28.853755950927734
-88.44469451904297,-340.5567932128906,28.855186462402344
-88.99349975585938,-341.5123291015625,28.857986450195312
-89.25841522216797,-341.97357177734375,28.859251022338867
-89.55885314941406,-342.4970397949219,28.860671997070312
-90.11320495605469,-343.46417236328125,28.863338470458984
-90.63997650146484,-344.384033203125,28.866573333740234
-90.9076156616211,-344.85137939453125,28.86870574951172
-91.20613861083984,-345.3727111816406,28.87139892578125
-91.74006652832031,-346.3052062988281,28.876541137695312
-92.29092407226562,-347.267333984375,28.880451202392578
-92.54676818847656,-347.7143859863281,28.879365921020508
-92.8568115234375,-348.25616455078125,28.877613067626953
-93.14581298828125,-348.7609558105469,28.87674903869629
-93.46604919433594,-349.32012939453125,28.877147674560547
-93.71517944335938,-349.7550354003906,28.878385543823242
-94.0506820678711,-350.34051513671875,28.88260269165039
-94.3333969116211,-350.83367919921875,28.888870239257812
-94.65805053710938,-351.39990234375,28.895809173583984
-94.94551849365234,-351.90130615234375,28.90009117126465
-95.27876281738281,-352.4823913574219,28.901811599731445
-95.53459930419922,-352.9283142089844,28.901132583618164
-95.86715698242188,-353.5077819824219,28.89868927001953
-96.1547622680664,-354.0088195800781,28.89518928527832
-96.47830200195312,-354.5726318359375,28.887710571289062
-96.78076171875,-355.09967041015625,28.88029670715332
